carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
18884,ford, KA,2012,Manual,65000,Petrol,30,57.7,1.2,3499
18885,ford, Grand C-MAX,2015,Semi-Auto,31221,Diesel,165,48.7,2,10495
18886,hyundi, IX20,2016,Manual,53220,Petrol,125,50.4,1.4,7484
18887,bmw, 6 Series,2013,Automatic,62068,Diesel,160,49.6,3,16199
18888,vw, Scirocco,2017,Semi-Auto,24871,Petrol,145,44.1,2,17495
18889,hyundi, Santa Fe,2016,Manual,21972,Diesel,200,47.1,2.2,17450
18890,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,24945
18891,audi, RS6,2017,Semi-Auto,34926,Petrol,325,29.4,4,57995
18892,toyota, GT86,2019,Manual,4500,Petrol,145,33.2,2,23997
18893,merc, V Class,2016,Manual,21981,Diesel,200,46.3,2.1,17998
18894,vw, Amarok,2018,Automatic,13764,Diesel,260,36.2,3,27900
18895,merc, V Class,2019,Automatic,2582,Diesel,145,45.6,2.2,41730
18896,skoda, Scala,2019,Semi-Auto,430,Petrol,145,47.1,1,16990
18897,merc, M Class,2015,Semi-Auto,37484,Diesel,300,39.2,3,22498
18898,toyota, Prius,2015,Automatic,46230,Hybrid,10,64.2,1.8,20500
18899,skoda, Rapid,2018,Manual,16450,Petrol,145,61.4,1,9895
18900,hyundi, I800,2018,Automatic,36501,Diesel,145,28,2.5,17990
18901,vw, Arteon,2019,Automatic,6786,Petrol,145,32.8,2,29980
18902,ford, Tourneo Custom,2018,Automatic,24568,Diesel,145,31.7,2,19995
18903,merc, CLK,2004,Automatic,104000,Petrol,325,31.7,1.8,2495
18904,toyota, Hilux,2018,Automatic,12255,Diesel,260,36.2,2.4,24995
18905,audi, A7,2019,Automatic,11500,Diesel,145,38.2,3,51990
18906,skoda, Kamiq,2020,Manual,3942,Petrol,145,49.6,1,16490
18907,merc, CLS Class,2013,Automatic,91554,Diesel,200,46.3,3,12475
18908,merc, M Class,2010,Automatic,106800,Diesel,555,31,3,9995
18909,vw, Arteon,2019,Manual,100,Diesel,145,52.3,2,23950
18910,hyundi, I800,2018,Manual,38520,Diesel,145,28,2.5,15998
18911,bmw, M5,2019,Semi-Auto,4200,Petrol,150,26.9,4.4,62898
18912,merc, S Class,2019,Semi-Auto,11735,Diesel,145,52.3,3,44980
18913,vw, Arteon,2019,Semi-Auto,10301,Petrol,145,47.1,2,27981
18914,ford, Galaxy,2008,Manual,174000,Diesel,220,44.8,1.8,3995
18915,bmw, Z4,2020,Semi-Auto,3100,Petrol,145,38.7,2,34993
18916,skoda, Kamiq,2019,Semi-Auto,2856,Petrol,145,44.1,1.5,19990
18917,bmw, X4,2019,Automatic,5505,Diesel,145,42.8,2,39995
18918,toyota, Avensis,2015,Semi-Auto,56093,Diesel,240,44.1,2.2,7490
18919,vw, Arteon,2018,Semi-Auto,30823,Petrol,145,47.1,2,19498
18920,hyundi, Santa Fe,2014,Semi-Auto,49216,Diesel,260,41.5,2.2,12891
18921,hyundi, Santa Fe,2017,Automatic,42570,Diesel,145,42.8,2.2,17600
18922,vw, Arteon,2019,Automatic,5000,Petrol,145,47.1,2,31999
18923,audi, RS3,2018,Automatic,24090,Petrol,145,34,2.5,34491
18924,vw, Tiguan Allspace,2019,Semi-Auto,1577,Diesel,150,38.7,2,29490
18925,audi, RS3,2019,Automatic,10250,Petrol,145,30.1,2.5,39000
18926,audi, S3,2018,Automatic,24500,Petrol,150,43.5,2,27995
18927,bmw, M4,2019,Automatic,5000,Petrol,145,34,3,44988
18928,merc, X-CLASS,2018,Automatic,42000,Diesel,260,31.4,3,29990
18929,merc, V Class,2019,Semi-Auto,200,Diesel,145,36.7,2,44995
18930,merc, GL Class,2015,Automatic,27713,Diesel,20,67.3,2.1,15799
18931,ford, Tourneo Connect,2019,Manual,12815,Diesel,145,48.7,1.5,17000
18932,bmw, i3,2017,Automatic,26965,Hybrid,140,470.8,0,19980
18933,toyota, Prius,2017,Automatic,9891,Hybrid,0,85.6,1.8,20000
18934,bmw, M3,2019,Semi-Auto,5957,Petrol,145,33.2,3,62995
18935,skoda, Scala,2019,Other,3500,Petrol,145,47.1,1,15999
18936,ford, Tourneo Connect,2017,Manual,66305,Diesel,145,64.2,1.5,8975
18937,audi, Q8,2020,Automatic,3522,Diesel,145,30.7,4,84496
18938,toyota, GT86,2017,Manual,16444,Petrol,265,36.2,2,17995
18939,vw, Scirocco,2017,Manual,24784,Diesel,20,67.3,2,14995
18940,ford, Grand C-MAX,2017,Manual,28346,Diesel,145,64.2,1.5,12000
18941,ford, Galaxy,2017,Manual,15037,Diesel,125,56.5,2,19998
18942,merc, V Class,2018,Manual,21431,Diesel,145,46.3,2.1,20498
18943,hyundi, I40,2015,Manual,68969,Diesel,20,67.3,1.7,7050
18944,bmw, X4,2019,Semi-Auto,5450,Petrol,145,26.9,3,40775
18945,ford, Galaxy,2016,Manual,35029,Diesel,125,56.5,2,16299
18946,audi, RS5,2019,Semi-Auto,7800,Petrol,145,29.7,2.9,54990
18947,bmw, 7 Series,2012,Automatic,76000,Diesel,260,41.5,3,10990
18948,vw, Arteon,2019,Semi-Auto,10500,Petrol,145,40.4,1.5,21990
18949,bmw, i8,2015,Automatic,43102,Hybrid,0,134.5,1.5,42890
18950,ford, Galaxy,2009,Manual,75000,Diesel,200,45.6,2,5275
18951,merc, S Class,2015,Automatic,12687,Diesel,205,48.7,3,29029
18952,bmw, 6 Series,2016,Automatic,50475,Diesel,200,49.6,3,19899
18953,vw, Arteon,2019,Semi-Auto,4340,Petrol,145,40.4,1.5,23990
18954,audi, A7,2019,Automatic,6785,Diesel,145,35.8,3,46480
18955,skoda, Rapid,2014,Manual,33136,Diesel,30,64.2,1.6,5521
18956,bmw, M3,2018,Semi-Auto,28347,Petrol,150,34,3,36995
18957,audi, RS5,2019,Automatic,7800,Petrol,145,29.7,2.9,55990
18958,ford, Edge,2018,Semi-Auto,9600,Diesel,145,47.9,2,25990
18959,merc, S Class,2017,Automatic,26000,Diesel,150,50.4,3,28999
18960,merc, SLK,2007,Automatic,69000,Petrol,325,32.1,1.8,6495
18961,vw, Scirocco,2016,Manual,23649,Diesel,20,55.4,2,15290
18962,hyundi, IX35,2015,Manual,64708,Diesel,150,53.3,1.7,8090
18963,audi, A7,2019,Automatic,978,Diesel,145,48.7,2,35950
18964,merc, V Class,2019,Automatic,4170,Diesel,145,44.1,2.1,40890
18965,vw, Scirocco,2016,Manual,37433,Petrol,145,46.3,2,13499
18966,bmw, 8 Series,2019,Automatic,5883,Petrol,145,33.6,3,62995
18967,hyundi, Santa Fe,2020,Semi-Auto,10,Diesel,145,39.2,2.2,43995
18968,bmw, X4,2019,Semi-Auto,7974,Diesel,150,42.8,2,31995
18969,bmw, 7 Series,2019,Semi-Auto,11126,Diesel,150,58.9,3,38980
18970,vauxhall, Agila,2015,Manual,60000,Petrol,30,55.4,1.2,4695
18971,merc, V Class,2017,Automatic,86000,Diesel,145,44.8,2.1,29990
18972,merc, V Class,2015,Semi-Auto,56617,Diesel,235,44.8,2.2,25990
18973,toyota, Verso,2016,Semi-Auto,12068,Petrol,160,43.5,1.8,13990
18974,toyota, Avensis,2017,Manual,43795,Diesel,145,67.3,1.6,9800
18975,vauxhall, Antara,2013,Manual,62000,Diesel,240,44.1,2.2,6599
18976,toyota, Verso,2017,Semi-Auto,24389,Petrol,200,42.8,1.8,12690
18977,bmw, i8,2016,Automatic,10087,Hybrid,0,134.5,1.5,48998
18978,ford, Grand Tourneo Connect,2019,Manual,11,Diesel,145,46.3,1.5,18490
18979,toyota, Prius,2016,Automatic,43463,Hybrid,0,94.1,1.8,17819
18980,ford, Puma,2020,Manual,2500,Petrol,150,50.4,1,21999
18981,hyundi, I800,2018,Automatic,34605,Diesel,145,28,2.5,15990
18982,skoda, Kamiq,2019,Manual,1236,Petrol,145,47.9,1,18999
18983,merc, M Class,2014,Semi-Auto,33271,Petrol,580,23.9,5.5,32995
18984,bmw, X6,2019,Semi-Auto,7200,Diesel,145,33.2,3,64900
18985,hyundi, IX35,2014,Manual,41778,Diesel,150,53.3,1.7,8500
18986,hyundi, Santa Fe,2017,Manual,7493,Diesel,200,47.1,2.2,19691
18987,bmw, i8,2017,Automatic,17580,Hybrid,0,134.5,1.5,52495
18988,ford, Puma,2020,Manual,1000,Petrol,145,50.4,1,21000
18989,vw, Tiguan Allspace,2019,Automatic,8512,Diesel,145,38.7,2,27599
18990,bmw, M4,2017,Semi-Auto,25777,Petrol,145,34,3,33450
18991,ford, Grand C-MAX,2018,Manual,18614,Petrol,145,54.3,1,14000
18992,merc, SLK,2015,Manual,47003,Petrol,205,41.5,1.8,13400
18993,bmw, M5,2019,Semi-Auto,3545,Petrol,145,24.1,4.4,72000
18994,vauxhall, GTC,2016,Manual,29982,Petrol,160,47.1,1.4,8099
18995,merc, CLS Class,2016,Automatic,47156,Diesel,125,57.7,2.1,17999
18996,toyota, Prius,2016,Automatic,21291,Hybrid,0,94.1,1.8,18675
18997,vw, Arteon,2019,Automatic,7273,Petrol,145,48.7,1.5,22499
18998,ford, Galaxy,2016,Manual,53164,Diesel,125,56.5,2,15780
18999,vw, CC,2015,Semi-Auto,54231,Diesel,150,53.3,2,9995
19000,hyundi, Santa Fe,2013,Semi-Auto,72854,Diesel,260,41.5,2.2,12245
19001,skoda, Yeti,2013,Automatic,36374,Petrol,160,44.1,1.2,9000
19002,vw, CC,2016,Manual,18229,Petrol,160,44.8,1.4,11499
19003,vw, Scirocco,2015,Manual,47010,Diesel,20,55.4,2,10999
19004,audi, RS4,2018,Semi-Auto,12000,Petrol,145,32.1,2.9,52495
19005,hyundi, I800,2019,Manual,14674,Diesel,145,31.7,2.5,18500
19006,ford, Grand C-MAX,2016,Manual,28772,Diesel,30,64.2,1.5,9999
19007,ford, Puma,2020,Manual,1211,Petrol,145,49.6,1,21991
19008,vw, Scirocco,2016,Manual,26500,Petrol,125,52.3,1.4,13302
19009,ford, Grand C-MAX,2016,Manual,28982,Diesel,30,64.2,1.5,13990
19010,merc, GLS Class,2017,Semi-Auto,16650,Diesel,300,37.2,3,39649
19011,toyota, GT86,2019,Manual,995,Petrol,145,33.2,2,23995
19012,audi, A8,2012,Automatic,70894,Diesel,235,44.1,3,13437
19013,merc, SLK,2014,Semi-Auto,35000,Diesel,150,56.5,2,14890
19014,ford, Grand Tourneo Connect,2018,Automatic,9486,Diesel,145,56.6,1.5,15990
19015,skoda, Scala,2019,Manual,5421,Diesel,145,57.7,1.6,14980
19016,skoda, Yeti,2016,Manual,29426,Petrol,125,51.4,1.2,10350
19017,bmw, 8 Series,2020,Semi-Auto,700,Petrol,145,31.7,3,59995
19018,vauxhall, GTC,2017,Automatic,9616,Petrol,200,42.8,1.4,10991
19019,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,22995
19020,hyundi, I40,2019,Manual,12000,Diesel,145,54.3,1.6,15495
19021,bmw, M4,2019,Semi-Auto,101,Petrol,145,34,3,41980
19022,audi, Q8,2019,Automatic,11464,Diesel,145,33.6,3,51862
19023,vw, Scirocco,2015,Manual,28578,Petrol,125,52.3,1.4,10391
19024,skoda, Rapid,2017,Manual,50000,Diesel,145,74.3,1.6,8495
19025,skoda, Scala,2019,Semi-Auto,6000,Petrol,145,45.6,1.5,16990
19026,merc, X-CLASS,2019,Automatic,5981,Diesel,265,35.8,2.3,25491
19027,hyundi, IX20,2016,Manual,21304,Diesel,30,64.2,1.6,7769
19028,toyota, Prius,2016,Automatic,41487,Hybrid,0,85.6,1.8,17480
19029,ford, Grand C-MAX,2017,Manual,10373,Petrol,145,54.3,1,12498
19030,audi, A7,2019,Semi-Auto,3130,Diesel,145,48.7,2,31210
19031,ford, Tourneo Custom,2016,Manual,22704,Diesel,200,44.8,2,16700
19032,vw, Tiguan Allspace,2019,Automatic,4647,Petrol,145,30.7,2,31113
19033,bmw, M3,2017,Semi-Auto,21431,Petrol,150,34,3,37970
19034,vauxhall, Combo Life,2019,Manual,7211,Diesel,145,53.3,1.5,14995
19035,bmw, 6 Series,2017,Automatic,39890,Diesel,145,49.6,3,23750
19036,ford, Mustang,2019,Automatic,2000,Petrol,145,22.1,5,40495
19037,audi, RS4,2013,Automatic,68000,Petrol,555,26.4,4.2,23888
19038,merc, GL Class,2017,Automatic,10881,Diesel,145,56.5,2.1,26999
19039,merc, GL Class,2015,Automatic,53789,Diesel,125,56.5,2.1,16499
19040,skoda, Rapid,2018,Manual,11154,Petrol,145,61.4,1,9791
19041,vw, Arteon,2019,Automatic,8686,Diesel,145,60.1,2,29495
19042,audi, SQ5,2017,Automatic,24575,Petrol,145,34,3,38950
19043,vw, CC,2015,Automatic,70920,Diesel,145,54.3,2,10000
19044,audi, SQ7,2017,Automatic,30000,Diesel,145,39.2,4,51990
19045,audi, A7,2019,Automatic,4288,Diesel,145,38.2,3,42500
19046,toyota, Prius,2018,Automatic,59191,Other,135,235,1.8,18150
19047,merc, GL Class,2016,Automatic,54761,Diesel,125,56.6,2.1,15750
19048,audi, A8,2018,Semi-Auto,2905,Diesel,145,40.4,3,36995
19049,hyundi, I40,2019,Manual,20,Diesel,145,52.3,1.6,16000
19050,ford, Grand C-MAX,2012,Manual,58745,Petrol,200,40.9,1.6,6650
19051,ford, Mustang,2020,Manual,613,Petrol,145,31.4,2.3,33979
19052,merc, S Class,2016,Semi-Auto,46000,Diesel,160,50.4,3,28980
19053,ford, Galaxy,2018,Manual,9609,Diesel,145,55.4,2,21600
19054,ford, Grand C-MAX,2018,Manual,3937,Petrol,145,47.1,1,14499
19055,vw, Caddy Maxi Life,2019,Manual,3349,Diesel,145,57.7,2,19499
19056,vw, California,2019,Automatic,6739,Diesel,260,33.2,2,57991
19057,vw, Caddy Maxi Life,2019,Automatic,100,Diesel,145,46.3,2,21999
19058,toyota, Verso,2017,Automatic,33989,Other,165,43.5,1.8,14800
19059,merc, SLK,2016,Semi-Auto,29726,Diesel,30,70.6,2,17480
19060,ford, Grand C-MAX,2016,Manual,13967,Diesel,30,64.2,1.5,10799
19061,ford, Tourneo Custom,2019,Manual,10012,Diesel,150,35.3,2,24000
19062,merc, SLK,2015,Automatic,14125,Petrol,145,47.9,2,16995
19063,ford, Galaxy,2016,Manual,33883,Diesel,125,56.5,2,14999
19064,merc, CLS Class,2013,Semi-Auto,85967,Diesel,200,46.3,3,11991
19065,ford, Tourneo Connect,2016,Automatic,11297,Diesel,125,56.6,1.5,13000
19066,skoda, Rapid,2015,Manual,44157,Petrol,30,57.7,1.2,7500
19067,vw, Arteon,2017,Semi-Auto,23559,Petrol,145,47.1,2,21550
19068,ford, Galaxy,2018,Semi-Auto,23836,Diesel,145,52.3,2,17995
19069,toyota, GT86,2020,Manual,516,Petrol,150,33.2,2,27998
19070,bmw, 7 Series,2019,Semi-Auto,5113,Diesel,145,44.1,3,47000
19071,ford, Grand C-MAX,2016,Manual,15414,Diesel,30,64.2,1.5,10277
19072,ford, Galaxy,2013,Manual,99900,Diesel,150,52.3,1.6,6470
19073,vauxhall, Combo Life,2019,Manual,2674,Petrol,145,42.2,1.2,14900
19074,bmw, M3,2015,Semi-Auto,13537,Petrol,300,34,3,32950
19075,toyota, PROACE VERSO,2019,Automatic,10,Diesel,145,38.7,2,27998
19076,hyundi, IX35,2013,Manual,47232,Diesel,200,48.7,2,7776
19077,audi, Q8,2019,Semi-Auto,9991,Diesel,150,32.8,3,62950
19078,merc, V Class,2018,Manual,29723,Diesel,145,46.3,2.1,19498
19079,hyundi, IX20,2018,Automatic,12914,Petrol,145,43.5,1.6,10475
19080,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,28945
19081,merc, CLS Class,2019,Semi-Auto,5919,Diesel,145,48.7,2.9,34980
19082,ford, Tourneo Connect,2016,Manual,21026,Diesel,30,64.2,1.5,11995
19083,merc, M Class,2013,Semi-Auto,57367,Diesel,200,44.8,2.1,16300
19084,hyundi, IX35,2013,Manual,55472,Diesel,145,53.3,1.7,6999
19085,toyota, Avensis,2013,Manual,51504,Diesel,30,62.8,2,6625
19086,vw, Scirocco,2016,Semi-Auto,69018,Diesel,125,53.3,2,12490
19087,bmw, M5,2019,Semi-Auto,16529,Petrol,145,26.9,4.4,58991
19088,vw, Arteon,2019,Automatic,4444,Diesel,145,50.4,2,28000
19089,hyundi, IX20,2016,Manual,2542,Petrol,125,50.4,1.4,8495
19090,vw, CC,2013,Manual,33305,Diesel,125,60.1,2,8399
19091,ford, KA,2014,Manual,49439,Petrol,30,57.7,1.2,4999
19092,hyundi, Santa Fe,2019,Automatic,7921,Diesel,145,42.8,2.2,28990
19093,bmw, 6 Series,2015,Semi-Auto,26797,Diesel,160,49.6,3,23552
19094,ford, Grand C-MAX,2016,Manual,31860,Diesel,30,64.2,1.5,9999
19095,ford, KA,2009,Manual,92000,Petrol,30,55.4,1.2,2350
19096,bmw, X6,2019,Semi-Auto,101,Diesel,145,34.9,3,59995
19097,skoda, Yeti,2014,Manual,69815,Diesel,30,61.4,1.6,5998
19098,audi, A8,2018,Automatic,4284,Petrol,145,37.7,3,38500
19099,vw, Beetle,2016,Manual,23500,Diesel,30,61.4,2,12500
19100,ford, KA,2013,Manual,40000,Petrol,30,57.7,1.2,4800
19101,hyundi, I800,2018,Automatic,30038,Diesel,145,31.7,2.5,15999
19102,hyundi, I40,2019,Manual,10,Diesel,145,52.3,1.6,16500
19103,hyundi, IX35,2011,Manual,79000,Petrol,205,41.5,1.6,5475
19104,toyota, Prius,2017,Automatic,30130,Hybrid,140,64.2,1.8,22991
19105,skoda, Rapid,2017,Manual,31600,Petrol,20,60.1,1.2,8250
19106,vw, Scirocco,2008,Manual,82156,Petrol,260,37.2,2,5000
19107,hyundi, IX20,2016,Automatic,22109,Petrol,160,43.5,1.6,8277
19108,audi, A8,2013,Automatic,43903,Diesel,235,44.1,3,15316
19109,skoda, Kamiq,2019,Semi-Auto,1250,Petrol,145,44.1,1.5,19495
19110,ford, Puma,2019,Manual,1085,Petrol,145,51.4,1,20000
19111,merc, CLS Class,2019,Semi-Auto,164,Petrol,145,31.4,2,45799
19112,hyundi, Santa Fe,2018,Semi-Auto,9176,Diesel,145,39.2,2.2,31995
19113,skoda, Scala,2019,Semi-Auto,2708,Petrol,145,45.6,1.5,17490
19114,vw, Amarok,2015,Manual,50114,Diesel,260,35.3,2,15985
19115,vw, Amarok,2019,Automatic,8500,Diesel,260,28.3,3,30000
19116,vw, Amarok,2019,Automatic,12560,Diesel,260,28.3,3,27499
19117,hyundi, Santa Fe,2016,Semi-Auto,34670,Diesel,235,42.8,2.2,17995
19118,ford, Grand Tourneo Connect,2019,Manual,5589,Diesel,145,61.4,1.5,19500
19119,bmw, 6 Series,2016,Automatic,19411,Petrol,260,37.2,3,21485
19120,vw, Scirocco,2015,Manual,36406,Diesel,30,53.3,2,12990
19121,hyundi, Santa Fe,2016,Manual,39979,Diesel,200,47.1,2.2,16470
19122,hyundi, I800,2018,Manual,33887,Diesel,145,31.7,2.5,16299
19123,bmw, 8 Series,2020,Semi-Auto,3000,Diesel,145,40.4,3,63000
19124,merc, V Class,2019,Automatic,20500,Diesel,145,48.7,2.1,20950
19125,bmw, X6,2013,Automatic,44176,Diesel,300,37.7,3,17999
19126,toyota, Prius,2017,Automatic,15661,Hybrid,135,85.6,1.8,19990
19127,audi, A7,2020,Semi-Auto,2410,Diesel,145,38.7,3,45890
19128,toyota, Verso,2017,Manual,36199,Petrol,205,41.5,1.6,10998
19129,audi, Q8,2019,Semi-Auto,6000,Diesel,145,32.8,3,76990
19130,bmw, Z4,2019,Semi-Auto,5465,Petrol,145,38.7,2,29941
19131,vauxhall, GTC,2016,Manual,53722,Petrol,160,47.1,1.4,5991
19132,hyundi, IX20,2015,Automatic,20500,Petrol,205,43.6,1.6,7895
19133,audi, A8,2019,Automatic,5900,Diesel,145,50.4,3,48000
19134,hyundi, I40,2016,Manual,56001,Diesel,20,67.3,1.7,8731
19135,merc, GLS Class,2019,Automatic,18082,Diesel,145,37.2,3,44890
19136,hyundi, Santa Fe,2018,Automatic,9648,Diesel,145,39.2,2.2,29500
19137,vauxhall, Vivaro,2018,Manual,18673,Diesel,145,40.9,1.6,16495
19138,ford, Grand C-MAX,2016,Manual,18415,Diesel,30,64.2,1.5,9899
19139,bmw, M4,2019,Semi-Auto,934,Petrol,150,34,3,49980
19140,bmw, X4,2016,Automatic,24881,Diesel,145,54.3,2,22750
19141,merc, X-CLASS,2019,Automatic,39,Diesel,260,35.8,2.3,28675
19142,ford, Tourneo Connect,2015,Manual,88927,Diesel,30,64.2,1.5,9998
19143,bmw, Z4,2019,Automatic,467,Petrol,145,38.7,2,32970
19144,skoda, Kamiq,2020,Semi-Auto,2500,Diesel,145,52.3,1.6,22500
19145,vauxhall, Vivaro,2016,Manual,29652,Diesel,160,50.4,1.6,12995
19146,vw, Arteon,2019,Automatic,6000,Diesel,145,50.4,2,28990
19147,bmw, Z4,2019,Automatic,3066,Petrol,145,33.2,3,38250
19148,hyundi, I40,2017,Manual,34328,Diesel,145,67.3,1.7,10465
19149,hyundi, Santa Fe,2016,Manual,10236,Diesel,200,47.1,2.2,17790
19150,ford, Puma,2020,Manual,270,Petrol,145,50.4,1,20775
19151,hyundi, Santa Fe,2018,Automatic,15157,Diesel,145,39.2,2.2,30500
19152,merc, CLS Class,2019,Automatic,3000,Diesel,150,45.6,2,37352
19153,hyundi, IX20,2017,Manual,26987,Petrol,125,50.4,1.4,8900
19154,toyota, Prius,2018,Automatic,10549,Hybrid,135,94.1,1.8,20950
19155,merc, CLS Class,2018,Automatic,8376,Petrol,145,36.2,3,41495
19156,merc, S Class,2015,Semi-Auto,16382,Diesel,200,47.9,3,28998
19157,bmw, X4,2015,Automatic,59975,Diesel,200,47.9,3,19700
19158,ford, Edge,2017,Automatic,20540,Diesel,160,48.7,2,19997
19159,toyota, GT86,2015,Manual,38126,Petrol,260,36.2,2,13991
19160,skoda, Scala,2019,Semi-Auto,3030,Petrol,150,44.8,1.5,19995
19161,bmw, X7,2020,Semi-Auto,5000,Diesel,150,31.4,3,78000
19162,bmw, 7 Series,2017,Semi-Auto,14550,Petrol,145,35.3,4.4,35495
19163,audi, A8,2018,Semi-Auto,17951,Diesel,145,50.4,3,35000
19164,vauxhall, Zafira Tourer,2017,Manual,8131,Petrol,145,41.5,1.4,11400
19165,toyota, Land Cruiser,2017,Automatic,11356,Diesel,145,38.2,2.8,37790
19166,bmw, M3,2009,Manual,65000,Petrol,580,21.9,4,16950
19167,bmw, 6 Series,2013,Automatic,57000,Diesel,165,49.6,3,16600
19168,skoda, Scala,2019,Manual,2657,Petrol,145,49.6,1,14995
19169,skoda, Rapid,2019,Manual,12106,Petrol,145,58.9,1,9995
19170,merc, CLS Class,2016,Semi-Auto,22878,Diesel,160,49.6,3,24980
19171,merc, CLA Class,2016,Manual,21722,Diesel,20,67.3,2.1,16450
19172,bmw, Z3,2001,Manual,60000,Petrol,325,30.7,2.2,5950
19173,audi, A8,2017,Automatic,3338,Diesel,145,50.4,3,38995
19174,ford, Galaxy,2016,Manual,11100,Diesel,125,56.5,2,19998
19175,toyota, Prius,2015,Automatic,16100,Hybrid,10,64.2,1.8,23300
19176,hyundi, IX20,2017,Manual,30458,Petrol,150,50.4,1.4,8690
19177,merc, CLS Class,2014,Semi-Auto,53931,Diesel,200,46.3,3,16500
19178,vauxhall, GTC,2016,Manual,21188,Petrol,160,47.1,1.4,7760
19179,ford, Grand C-MAX,2016,Manual,19548,Diesel,30,64.2,1.5,11250
19180,vw, Caravelle,2019,Automatic,10,Diesel,145,33.6,2,54995
19181,merc, GL Class,2016,Semi-Auto,32726,Diesel,325,36.2,3,34998
19182,toyota, Prius,2019,Automatic,3700,Hybrid,135,64.2,1.8,23998
19183,toyota, Verso,2016,Manual,14103,Petrol,205,41.5,1.6,11298
19184,audi, Q8,2019,Automatic,9002,Diesel,145,33.6,3,53000
19185,bmw, X4,2016,Automatic,43751,Diesel,145,54.3,2,19250
19186,vw, Scirocco,2016,Manual,32526,Petrol,125,52.3,1.4,14382
19187,bmw, 7 Series,2020,Semi-Auto,3301,Diesel,145,41.5,3,57980
19188,skoda, Scala,2020,Automatic,3059,Petrol,150,47.1,1,18600
19189,vw, Arteon,2019,Automatic,8401,Diesel,145,60.1,2,27490
19190,ford, KA,2015,Manual,40443,Petrol,30,57.7,1.2,4989
19191,ford, KA,2019,Manual,2296,Petrol,145,43.5,1.2,10998
19192,vw, Scirocco,2016,Manual,32608,Petrol,125,37.2,1.4,11490
19193,toyota, Prius,2017,Automatic,45756,Hybrid,140,94.1,1.8,17498
19194,skoda, Rapid,2013,Semi-Auto,54400,Petrol,150,35.3,1.4,6000
19195,toyota, PROACE VERSO,2019,Manual,6570,Diesel,145,40.4,2,23950
19196,vw, Tiguan Allspace,2018,Semi-Auto,29979,Diesel,145,55.4,2,21750
19197,toyota, Prius,2009,Automatic,83000,Hybrid,0,72.4,1.8,6990
19198,merc, CLS Class,2018,Semi-Auto,11700,Diesel,145,51.4,3,26682
19199,merc, S Class,2016,Semi-Auto,30135,Diesel,200,47.9,3,28498
19200,audi, A7,2019,Semi-Auto,76,Diesel,145,47.1,2,35998
19201,toyota, Avensis,2016,Manual,31912,Diesel,20,67.3,1.6,10191
19202,bmw, X7,2019,Automatic,5929,Diesel,145,31.4,3,72500
19203,hyundi, IX35,2011,Manual,75617,Diesel,145,48.7,1.7,5490
19204,vw, Arteon,2019,Semi-Auto,4989,Diesel,145,50.4,2,24995
19205,hyundi, I800,2016,Manual,30283,Diesel,300,37.7,2.5,13990
19206,ford, Mustang,2019,Automatic,11,Petrol,145,30.7,2.3,37300
19207,ford, Grand C-MAX,2017,Manual,14369,Diesel,150,64.2,1.5,12950
19208,ford, Galaxy,2017,Semi-Auto,27503,Diesel,145,52.3,2,17970
19209,ford, Edge,2018,Automatic,8633,Diesel,145,47.9,2,26995
19210,merc, S Class,2015,Semi-Auto,30554,Diesel,200,48.7,3,27998
19211,audi, SQ5,2016,Automatic,46709,Diesel,235,42.2,3,28888
19212,skoda, Rapid,2017,Manual,42536,Petrol,145,61.4,1,8990
19213,merc, V Class,2019,Manual,16989,Diesel,145,46.3,2.1,18450
19214,toyota, Hilux,2015,Manual,80069,Diesel,260,38.7,2.5,9995
19215,bmw, X7,2019,Semi-Auto,9121,Diesel,145,31.4,3,73950
19216,bmw, Z4,2019,Semi-Auto,434,Petrol,145,38.7,2,33500
19217,skoda, Roomster,2009,Manual,97000,Petrol,190,40.9,1.4,2495
19218,vauxhall, Combo Life,2019,Manual,5134,Petrol,145,42.2,1.2,14490
19219,hyundi, IX20,2017,Manual,13510,Petrol,145,50.4,1.4,9995
19220,ford, Tourneo Custom,2019,Manual,2763,Diesel,150,35.3,2,21400
19221,vauxhall, Combo Life,2019,Manual,6950,Diesel,145,53.3,1.5,13998
19222,ford, Edge,2017,Semi-Auto,21955,Diesel,145,47.9,2,21000
19223,audi, SQ5,2015,Automatic,79000,Diesel,235,42.8,3,19950
19224,bmw, i3,2016,Automatic,20013,Hybrid,0,470.8,0,19875
19225,bmw, i3,2016,Automatic,35446,Hybrid,0,470.8,0,16500
19226,vauxhall, Agila,2011,Automatic,19079,Petrol,145,49.6,1.2,5499
19227,ford, Galaxy,2018,Manual,34350,Diesel,145,56.5,2,17979
19228,bmw, X7,2019,Semi-Auto,5000,Diesel,145,33.6,3,68720
19229,merc, GL Class,2014,Automatic,66010,Diesel,145,55.4,2.1,13421
19230,bmw, M4,2019,Semi-Auto,5650,Petrol,145,32.5,3,47898
19231,vw, Beetle,2007,Manual,40000,Petrol,265,36.2,1.6,3850
19232,bmw, 7 Series,2016,Automatic,26093,Diesel,145,53.3,3,26149
